id,question_label,element_id,subelement_id,key_topic_id,question_text,answer_one,answer_two,answer_three,answer_four,correct_answer,seen,explanation
0,9-16B4,E9,B,16,What is the most common method of generating a SITOR (NBDP) signal on shipboard GMDSS equipment?,Two alternating sidebands of 1615 Hz and 1785 Hz are offset from the carrier frequency by 1700 Hz.,The carrier frequency is alternately shifted from + 85 Hz to - 85 Hz while suppressing the sidebands.,There is one 1500 Hz sideband which is shifted from +170 Hz to - 170 Hz with a suppressed carrier.,Two alternating sidebands of 1500 Hz and 2300 Hz are offset from the carrier frequency by 1900 Hz.,A,0,
0,9-16B5,E9,B,16,What are the major components of a phase locked loop frequency synthesizer?,"Ratio detector, master oscillator, limiting amplifier and voltage controlled oscillator.","Phase comparator, loop filter, master oscillator and first mixer stage.","High pass filter, master oscillator, double balanced mixer and voltage controlled oscillator.","Master oscillator, frequency dividers, phase comparator, loop filter and voltage controlled oscillator.",D,0,
0,9-16B6,E9,B,16,What is the purpose of a phase comparator in a frequency synthesizer?,Compare the divided outputs of the master oscillator and the voltage controlled oscillator.,Compare the direct outputs of the master oscillator and the voltage controlled oscillator.,Compare the direct output of the master oscillator and the divided output of the voltage controlled oscillator.,Compare the divided output of the master oscillator and the direct output of the voltage controlled oscillator.,A,0,
0,9-17B1,E9,B,17,An MF-HF transceiver works properly on voice but not SITOR (NBDP). What is the most likely source of the problem?,The 500 Hz I.F. filter has failed.,The audio amplifier has failed.,The phase locked loop circuit has failed.,The R.F. amplifier has failed.,A,0,
0,9-17B2,E9,B,17,Which of the following conditions would indicate the malfunction of a 2182 kHz radiotelephone system?,No discernable traffic has been heard on the 2182 kHz during the radiotelephone silent periods.,Failure to contact another station 60 miles distant during daytime operation.,Dramatic decrease in noise level observed during night and early morning hours.,The visual indication of power to the antenna fluctuates while testing the radiotelephone alarm signal generator into an artificial antenna.,B,0,
0,9-17B3,E9,B,17,Which would be an indication of proper operation of a SSB transmitter rated at 60 watt PEP output?,"In SSB (J3E) voice mode, with the transmitter keyed but without speaking into the microphone, power output is indicated.","In SSB (J3E) mode, speaking into the microphone causes power meter to fluctuate slightly around the 60 watt reading.","In SITOR (NBDP) communications, the power meter can be seen fluctuating regularly from zero to the 60 watt relative output reading.",A steady indication of transmitted energy on an RF Power meter with no fluctuations when speaking into the microphone.,C,0,
0,9-17B4,E9,B,17,An MF-HF transceiver is functioning correctly in voice mode/SSB but not in SITOR (NBDP). What is the most likely source of the problem?,The second I.F. amplifier has become defective.,The voltage controlled oscillator is defective.,The 2.8 kHz filter has become defective.,The 1615 kHz audio oscillator is not working.,D,0,
0,9-17B5,E9,B,17,Which of the following conditions would be a symptom of malfunction in a 2182 kHz SSB radiotelephone?,No indication of power output when speaking into the microphone.,Much higher noise level observed during daytime operation.,"When testing a radiotelephone alarm on 2182 kHz into an artificial antenna, the Distress frequency watch receiver becomes un-muted, an improper testing procedure.",Failure to contact a shore station 600 nautical miles distant during daytime operation.,A,0,
0,9-17B6,E9,B,17,Which would indicate proper operation of a SSB transmitter rated at 60 Watt PEP output in J3E mode?,"In SITOR communications, the power meter can be seen fluctuating regularly from zero to the 60 watt relative output reading.","In SSB (J3E) voice mode, with the transmitter keyed but without speaking into the microphone, no power output is indicated.","In SSB (J3E) mode, speaking into the microphone causes the power meter to fluctuate well above the 60 watt reading.",A steady indication of transmitted energy on an RF power meter with no fluctuations when speaking into the microphone.,B,0,
0,9-18B1,E9,B,18,Which of the following conditions indicate the proper operation of a 150 Watt MF/HF transmitter in the F1B ARQ mode?,The RF power meter indicates constant output at a level between 125 watts and 150 watts during transmission.,The RF power meter indicates power output only when characters are typed on the NBDP keyboard.,"The RF ""S"" meter indicates a signal level between 125 watts and 150 watts during NBDP reception.",The RF power meter indicates an output that fluctuates between 0 and 150 watts during transmission.,D,0,
0,9-18B2,E9,B,18,Which of the following conditions indicate the proper operation of a 250 Watt MF/HF transmitter in the F1B FEC mode?,The RF power meter indicates constant output at a level between 225 watts and 250 watts during transmission.,The RF power meter indicates power output only when characters are typed on the NBDP keyboard.,"The RF ""S"" meter indicates a signal level between 225 watts and 250 watts during NBDP reception.",The RF power meter indicates an output that fluctuates between 0 and 250 watts during transmission.,A,0,
0,9-18B3,E9,B,18,Which of the following conditions could cause very low RF output in a MF/HF transmitter operating in the F1B FEC mode?,Failure of a voltage controlled oscillator in the IF amplifier stage.,A high Standing Wave Ratio (SWR) in the antenna system.,"The connection of a transceiver is connected to a ""Dummy Load"" antenna.",Failure of a SSB bandpass filter in the stage preceding the RF amplifier.,B,0,
0,9-18B4,E9,B,18,which of the following troubleshooting methods is not valid for finding the fault in a MF/HF transmitter operating in the F1B FEC mode?,"Visual inspection of the transmitter (control settings, signs of physical damage or overheating, etc.)",Power supply testing with a DVM to ensure all prescribed operating voltages are within acceptable limits.,Modulation testing with a RF spectrum analyzer to measure frequency deviation in the transmit mode.,Input/Output checks with a 10:1 oscilloscope probe to identify any points of severe signal degradation.,C,0,
0,9-18B5,E9,B,18,Which of the following conditions could cause zero RF output in a MF/HF transmitter operating in the F1B FEC mode?,"The connection of a transceiver is connected to a ""Dummy Load"" antenna.",The failure of the voice bandpass filter in the stage preceding the RF amplifier.,"The activation of a ""crowbar"" circuit in the power supply to prevent an unregulated voltage increase.",The generation of a positive VCO feedback signal to a Phase Locked Loop circuit in the transmitter.,C,0,
0,9-18B6,E9,B,18,Which of the following conditions indicate improper operation of a 150 Watt MF/HF transmitter in the F1B FEC mode?,The RF power meter indicates constant output at a level between 125 watts and 150 watts during transmission.,The SWR meter indicates 125 watts forward RF power and 5 watts reflected RF power during transmission.,"The RF ""S"" meter fluctuates depending on the strength of the received signal during NBDP reception.",The RF power meter indicates an output that fluctuates between 0 and 150 watts during transmission.,D,0,
0,9-19B1,E9,B,19,What precedes the phasing signal in a DSC distress alert call?,An alternating dot pattern of 20 bits,An alternating dot pattern of 100 bits,An alternating dot pattern of 200 bits,An alternating dot pattern of 400 bits,C,0,
0,9-19B2,E9,B,19,What type of code is used for DSC transmissions?,A 7 bit code with a constant ratio of 4/3 between the 1s and 0s.,A 7 bit code followed by an error check character at the end.,A 10 bit code followed by an error check character at the end.,A 10 bit code with 7 bits used for information and 3 bits used for error correction.,D,0,
0,9-19B3,E9,B,19,What is the correct frequency shift and sub-carrier for MF-HF-DSC?,+/- 85 Hz and 1700 Hz,+/- 170 Hz and 1700 Hz,+/- 250 Hz and 1500 Hz,+/- 400 Hz and 1900 Hz,A,0,
0,9-19B4,E9,B,19,What is the time diversity reception interval for a MF-HF-DSC call?,33-1/3 milliseconds,400 milliseconds,450 milliseconds,250 milliseconds,B,0,
0,9-19B5,E9,B,19,A MF/HF Distress priority DSC call may be formatted to include the following:,"MMSI, vessel position, nature of distress, follow-on communications by J3E only.","MMSI, vessel position, nature of distress, follow-on communications by J3E or F1B.","Call sign, vessel position, nature of distress, follow-on communications by J3E or F1B.","Name of vessel, vessel position, nature of distress, follow-on communications by J3E or F1B.",B,0,
0,9-19B6,E9,B,19,What statement is false concerning DSC calls addressed to MMSI 003669999?,MMSI 003669999 is an established group call that includes all U.S. Coast Guard Stations.,DSC calls to MMSI 003669999 will be received by all DSC-equipped USCG coast stations within radio range.,DSC calls to MMSI 003669999 may not be used to test MF/HF DSC equipment aboard ships.,DSC calls to MMSI 003669999 may result in an automated acknowledgement from USCG coast stations.,C,0,
0,9-20B1,E9,B,20,Which of the following statements concerning SITOR (NBDP) communications is true?,"In ARQ, each character is transmitted twice, about 250 milliseconds apart.","In ARQ, the ""information sending station"" will transmit a block of three characters that the receiving station will subsequently acknowledge or request it to be retransmitted.","In ARQ, the ""information sending station"" transmits a block of three characters twice, about 250 milliseconds apart.",SITOR communications can be used to contact a NAVTEX transmitting station when requesting a repeat transmission of a missed NAVTEX message.,B,0,
0,9-20B2,E9,B,20,What statement is true regarding the exchange between two stations engaged in SITOR (NBDP) communications?,"In ARQ, each character is transmitted twice, with the second displaced in time from the first.","In ARQ, the ""sending"" station transmits a block of three characters and the ""receiving"" station responds with a one character Repeat Request. Following this the ""transmitting"" station will send a new block.","In ARQ, the ISS transmits a block of 3 characters and the IRS checks for parity. If the received block is correct a control signal is sent notifying the ISS to proceed. If the parity check fails the block must be resent.","Broadcasts of Maritime Safety Information, traffic lists, etc. can be copied by the receiving station in ARQ mode.",C,0,
0,9-20B3,E9,B,20,Which of the following is true of SITOR (NBDP) ARQ mode:,"The ship station sends a group of 3 characters twice and then waits for an ""RQ"" signal to indicate proper receipt before transmission of the next 3 characters.","The Ship station sends each character twice, using a time diversity system to ensure proper parity.","The ship station sends a group of 3 characters, the shore station checks for proper parity and then requests the same group be resent to enable error correction.","The ship station sends a group of 3 characters, the shore station checks for proper parity. If parity is OK, the shore station indicates readiness for transmission of the next 3 characters.",D,0,
0,9-20B4,E9,B,20,Which of the following keystrokes or characters follows most commands in ARQ communications when working an automated Coast Station?,+,GA+?,ENTER,END,A,0,
0,9-20B5,E9,B,20,Which characters are sent by the ship station to indicate a desire to send a message via a direct connection to a shoreside TELEX subscriber?,MSG+,AMV+,OPR+,DIRTLX0xxyyyy+,D,0,
0,9-20B6,E9,B,20,What are the characters that are transmitted to terminate a direct TELEX connection in SITOR (NBDP) operations?,KKKK,. . . . .,END+,EOM,A,0,
0,9-21B1,E9,B,21,If a vessel is within range of NAVTEX broadcasts and both the Inmarsat-C and the NAVTEX receiver are inoperative the GMDSS operator should:,Select 518 kHz FEC TELEX on the MF/HF console to receive MSI.,Select 518 kHz ARQ TELEX on the MF/HF console to receive MSI.,Request repairs of the Sat-C system and wait until within range of NAVTEX.,Select an HF MSI frequency and ARQ TELEX mode to receive MSI.,A,0,
0,9-21B2,E9,B,21,"The sequence ARQ, FEC, SFEC best corresponds to which of the following sequences?","One-way communications to a single station, one-way communications to all stations, two-way communications.","Two way communications, one-way communications to all stations, one-way communications to a single station.","One-way communications to all stations, two-way communications, one-way communications to a single station.","Two way communications, One way communications to a single station, One way communications to all stations.",B,0,
0,9-21B3,E9,B,21,Selective FEC communications (SFEC) are employed when:,Multiple stations without a group SELCALL must receive communications without using their transmitters.,Multiple stations must receive communications by using their transmitters to achieve phasing.,An individual station must receive communications without transmitting (Radio Silence).,An individual station must receive communications by using their transmitter to achieve phasing and block other stations from breaking in.,C,0,
0,9-21B4,E9,B,21,"Which of the following is true of SITOR (NBDP) Mode B (FEC), in the presence of static crashes.",Data flow rate depends on signal propagation.,Idle characters are sent upon request.,Transmitter and receiver cannot synchronize.,FEC reduces the error rate by transmitting each character twice.,D,0,
0,9-21B5,E9,B,21,"If the vessel is beyond range of NAVTEX broadcasts and the Sat-C system fails, the GMDSS operator must:",Select an HF MSI frequency and FEC TELEX mode to receive MSI.,Select 518 kHz ARQ TELEX on the MF/HF console to receive MSI.,Request repairs of the Sat-C system and wait until within range of NAVTEX.,Select 518 kHz FEC TELEX on the MF/HF console to receive MSI.,A,0,
0,9-21B6,E9,B,21,"If the vessel is experiencing atmospheric interference with NAVTEX broadcasts, especially in the tropics, the GMDSS operator should:",Select one of the 6 HF MSI frequencies and set-up the transceiver in ARQ TELEX mode.,Select one of the 8 HF MSI frequencies and set-up the transceiver in FEC TELEX mode.,Select one of the 6 MF MSI frequencies and set-up the transceiver in FEC TELEX mode.,Select the MF MSI frequency dedicated to tropical MSI and set-up the transceiver in FEC TELEX mode.,B,0,
0,9-22B1,E9,B,22,What is the purpose of the antenna tuner?,Minimizes the carrier output.,Maximizes the sidebands.,Provides for maximum VSWR.,Match the antenna to the operating frequency.,D,0,
0,9-22B2,E9,B,22,What is the electrical effect of an inductance in series with the antenna?,It electrically lengthens a physically fixed length antenna.,It electrically shortens a physically fixed length antenna.,It raises the resonant frequency of a physically fixed length antenna.,It increases the bandwidth of a physically fixed length antenna.,A,0,
0,9-22B3,E9,B,22,What is the electrical effect of a capacitance in series with the antenna?,It electrically lengthens a physically fixed length antenna.,It electrically shortens a physically fixed length antenna.,It lowers the resonant frequency of a physically fixed length antenna.,It increases the bandwidth of a physically fixed length antenna.,B,0,
0,9-22B4,E9,B,22,Which of the following coaxial cables is suitable for use in GMDSS MF/HF antenna systems?,"RG-59, 72 ohm Coax","RG-6, 72 ohm Coax","RG-8, 50 ohm Coax","RG-179, 75 ohm Coax",C,0,
0,9-22B5,E9,B,22,A ship's MF-HF whip antenna breaks off and is carried away in a storm. What would you do to regain operation on MF-HF GMDSS frequencies?,Rig a wire antenna 10 ft long from the antenna tuner to the highest vertical support.,"Rig a horizontal, center-fed dipole antenna 10 ft long to the antenna tuner.",Rig a wire antenna approximately 35-40 ft long per the equipment instruction manual.,Connect the MF/HF transceiver to the VHF antenna.,C,0,
0,9-22B6,E9,B,22,Which of the following connectors is often used in GMDSS MF/HF antenna systems?,"""F"" Connector","""SMA"" Connector","""EIA-232"" Connector","""PL-259"" Connector",D,0,
0,9-23C1,E9,C,23,What are the frequencies for Inmarsat-C shipboard satellite operation?,Reception: 1526.5 - 1560.5 MHz and Transmission: 1625.0 - 1659.0 MHz,Reception: 1625.0 - 1659.0 MHz and Transmission: 1526.5 - 1560.5 MHz,Reception: 1530.0 - 1545.0 MHZ and Transmission: 1626.5 - 1645.5 MHz,Reception: 1625.0 - 1659.0 MHz and Transmission: 1526.5 - 1560.5 MHz,C,0,
0,9-23C2,E9,C,23,What is an LNA?,Line noise amplifier,Low number algorithm,Low noise antenna,Low noise amplifier,D,0,
0,9-23C3,E9,C,23,What function does the LNA perform?,Receives and amplifies a very weak signal from the satellite.,Calculates data received.,Increases the receiver's noise figure.,Provides degenerative feedback to the LNB.,A,0,
0,9-23C4,E9,C,23,What is the fade margin factor?,A design allowance that provides for the sun to accommodate expected fading for the purpose of ensuring that the required quality of service is maintained.,A design allowance to accommodate expected fading.,The increase in fade over a receiver's noise floor.,The ratio between the largest and smallest values of a received signal.,B,0,
0,9-23C5,E9,C,23,What is signal to noise ratio?,A measure used that compares the distance of a desired signal to the level of background noise.,A measure used that compares the level of a desired signal to the level of background noise.,A measure used that compares the frequency of a desired signal to the frequency of background noise.,A measure that measures signal in the forward direction and noise in the reverse direction.,B,0,
0,9-23C6,E9,C,23,What is the abbreviation for signal to noise?,STN,SIG/NR,SNR,SIN,C,0,
0,9-24C1,E9,C,24,Which of the following actions should be taken to minimize shock hazard of an Inmarsat terminal?,Ensure the DC power supply is insulated from the ship's hull.,Ensure the chassis of the Inmarsat terminal is connected to an electrical ground.,Install a common busbar for grounding to ensure common-mode coupling.,Isolate the transceiver's metal frame to avoid a return path for fault currents.,B,0,
0,9-24C2,E9,C,24,How do you perform a LOOP BACK test?,Initiate a Performance Verification Test through terminal software.,Initiate a test to IP address: 127.0.0.1.,Send yourself a test message.,Request the LES to send you a test message.,C,0,
0,9-24C3,E9,C,24,What do EGC messages contain?,Maritime Mobile Service Identity information.,"SafeNetTM, FleetwideNetTM and System information.",Electronic Grounding Codes and System information.,"SafetyNetTM, FleetNetTM and System information.",D,0,
0,9-24C4,E9,C,24,Which of the following is not recommended for Inmarsat-C antenna installations?,Ensure the antenna is electrically insulated from the mounting mast. Check resistance with ohmmeter.,Ground the antenna chassis to the mounting mast. Apply silicone to weatherproof the connection.,Fashion a drip loop in the transmission line near the antenna. Secure to the mounting mast with cable tie.,Apply waterproof sealant or putty around transmission line connectors. Wrap with self-bonding/vinyl tape.,A,0,
0,9-24C5,E9,C,24,How many NCS's operate in each Inmarsat ocean region per Inmarsat system?,Three,Four,Two,One,D,0,
0,9-24C6,E9,C,24,What type of services cannot be provided by the Inmarsat-C system?,Telephone communications via VOIP.,Message transmission to and from a mobile unit.,Broadcast data to groups of mobile terminals.,Position reporting from fleets of mobile units.,A,0,
0,9-25C1,E9,C,25,The U.S. National Data Center that monitors polling input for each US Flag ship:,Must receive at least 4 position reports daily.,Must receive LRIT position reports each hour.,Must receive at least 1 position report daily including the number of crew aboard.,Is a double check on AIS output.,A,0,
0,9-25C2,E9,C,25,LRIT Long Range Information Tracking data:,Need not be transmitted if AMVER daily messages are sent.,Is a separate tracking system for each flag state's security.,Is shared for the Captain of the Port.,Is broadcast on the Internet for company tracking purposes.,B,0,
0,9-25C3,E9,C,25,LRIT Long Range Information Tracking: ,Can serve as duplicate back up information for AIS (Automatic Information System.),"Works on the same frequencies as AIS, but on different channels.",is detected on the Inmarsat-C satellite network.,Puts out a polling signal on the Inmarsat B system.,C,0,
0,9-25C4,E9,C,25,When a compulsory equipped IMO ship is not correctly broadcasting LRIT Info what action should be taken?,Check the power fuse on the Sat D box located on the bridge.,Can re-boot the AIS broadcasting unit.,Verify the Ship Security Alerting System has not been accidentally activated.,Double check the GMDSS Console's Inmarsat-C terminal for regular operation.,D,0,
0,9-25C5,E9,C,25,What must a LRIT terminal do?,"Capable of being configured to automatically transmit an APR, transmit an APR every 6 hours, be able to automatically transmit a PR if requested.","Capable of being configured to automatically transmit an APR, transmit an APR every 12 hours, be able to automatically transmit a PR if requested.","Capable of being configured to automatically receive an APR, transmit an APR every 8 hours, be able to automatically transmit a PR if requested.","Capable of being configured to automatically receive an APR, transmit an APR every 24 hours, be able to automatically transmit a PR if requested.",A,0,
0,9-25C6,E9,C,25,What satellite system does not support LRIT?,Inmarsat-C,GPS,IRIDIUM,Inmarsat-D+,B,0,
0,9-26C1,E9,C,26,Which of the following Inmarsat units stores configuration data and contains all user interfaces and LED indicators?,Main Control Unit - an element of the Pedestal Control Assembly.,Master Communications Unit - an element of the antenna control unit.,Master Communications Unit - an element of the RF transceiver.,Fleet Broadband terminal - a component of below deck equipment.,D,0,
0,9-26C2,E9,C,26,Which of the following is not a function of an Inmarsat Fleet Broadband IP handset?,Polling and Data Reporting.,Voice over IP telephone calls.,Displaying terminal status.,Changing terminal parameters.,A,0,
0,9-26C3,E9,C,26,Which of the following best describes Inmarsat BGAN Streaming Data service?,"A service ideal for TCP/IP traffic such as e-mail, file transfers and Internet access.","Exclusive, high-priority connection ideal for time critical applications.",A service used by the Inmarsat terminal's web interface for operation and configuration.,A high speed data service used for high speed connections via ISDN.,B,0,
0,9-26C4,E9,C,26,Which of the following is the best procedure to test the Inmarsat Distress Alarm?,"Lift the plastic cover and depress the ""DISTRESS"" button.",Advise the US Coast Guard you are going to test the Distress Alarm.,Use service number 33 to arrange a Distress Alarm test transmission with the LES in advance.,Broadcast a SAFETY priority call to all stations immediately prior to initiating the Distress Alarm.,C,0,
0,9-26C5,E9,C,26,Which of the following is the correct Fax/Data configuration of a Fleet Broadband terminal?,RJ11 Port 1 and 2 set to standard voice.,ISDN Port set to standard voice.,RJ11 Port 1 and 2 set to 3.1 kHz audio.,LAN Ports set to 3.1 kHz audio.,C,0,
0,9-26C6,E9,C,26,Which of the following is not a characteristic of an Inmarsat Fleet Broadband IP handset?,Ability to transmit telephone calls as circuit-switched calls.,Displays menu options to configure the terminal.,Uses TCP/IP to communicate with the terminal.,Provides the terminal with Power over Ethernet.,D,0,
0,9-27C1,E9,C,27,What protocol can be used in connecting a PC to the LAN interface of an Inmarsat terminal?,ISDN,SMTP,TCP/IP,FTP,C,0,
0,9-27C2,E9,C,27,When is a PIN Unlock Key (PUK) used with an Inmarsat terminal?,To place a credit card telephone call via the Inmarsat terminal.,To input the Personal Identification Number (PIN) applied to a telephone extension.,To override a long distance block on an Inmarsat terminal.,To unlock the SIM card in a Fleet broadband terminal.,D,0,
0,9-27C3,E9,C,27,Which of the following is NOT a function of the LAN port on a Fleet Broadband terminal?,To provide connectivity to an ISDN telephone handset.,To provide IP connectivity for terminal configuration and troubleshooting.,To provide connectivity for Internet browsing with a computer.,To provide connectivity for a Voice Over IP (VOIP) telephone Handset.,A,0,
0,9-27C4,E9,C,27,What is the configuration for Thrane & Thrane F250 & F500 facsimile operation?,Fax - Group 3 fax via standard voice channel for analog fax applications.,Fax - Group 3 fax via 3.1 kHz audio channel for analog fax applications.,Fax - Group 5 fax via 5.1 kHz audio channel for efax applications.,Fax - Group 3 fax via ISDN channel for analog fax applications.,B,0,
0,9-27C5,E9,C,27,What is the configuration Thrane & Thrane F500 for standard voice telephone operation?,RJ11 Port 1 and 2 set to 3.1 kHz.,RJ11 Port 1 and 2 set to standard voice.,ISDN Port set to 3.1 kHz.,ISDN Port 1 and 2 set to standard voice.,B,0,
0,9-27C6,E9,C,27,Which of the following best describes a Subscriber Identity Module (SIM)?,A removable device to implement Inmarsat digital rights management (DRM).,A non-volatile device to implement high-speed data and other advanced terminal features.,An integrated circuit device that securely stores the Inmarsat identity and an authentication key.,A Read/Write data device that uses x.25 protocol to limit terminal access to authorized users.,C,0,
0,9-28C1,E9,C,28,What is the usual arrangement of GPS satellites?,"18 satellites in 3 orbital planes, 6 satellites in each plane, 23,400 km altitude and 55 degrees inclination.","24 satellites in 6 orbital planes, 4 satellites in each plane, 20,200 km altitude and 55 degrees inclination.","30 satellites in 5 orbital planes, 6 satellites in each plane, 20,200 km altitude and 60 degrees inclination.","36 satellites in 6 orbital planes, 6 satellites in each plane, 23,600 km altitude and 60 degrees inclination.",B,0,
0,9-28C2,E9,C,28, What is the purpose of the Differential GPS system and how does it work?,To measure the difference between L-1 and L-2 signals and transmit the information via the GPS signal.,To correct for time errors in the satellites and transmit this information via the GPS signal.,To correct for various errors using a fixed receiving station which transmits corrections via radio signals.,To correct for phase errors between L-1 and L-2 signals and transmit the information via radio beacons.,C,0,
0,9-28C3,E9,C,28,How is the GPS usually interconnected with other bridge equipment?,Through a 8-bit parallel line network.,Through a USB port.,Through an Ethernet LAN.,Through a NMEA-0183 or NMEA-2000 LAN.,D,0,
0,9-28C4,E9,C,28,Which of the following statements is true?,The L2 carrier of 1227.60 MHz is used to measure the ionospheric delay.,The L1 carrier of 1650.5 MHz is used to measure the ionospheric delay.,The L1 carrier of 1545.22 MHz is used to provide the navigation message.,The L2 carrier of 1575.42 MHz is used to provide the navigation message.,A,0,
0,9-28C5,E9,C,28,Which of the following best describes the GPS satellite signals transmitted?,The L2 carrier at 1650.5 MHz carries the navigation message and the L1 carrier at 1575.42 MHz is used to measure the ionospheric delay.,The two carriers are combined in a mixer circuit to develop an intermediate signal which is transmitted.,The main carrier of 1650.5 MHz and a sub-carrier of 1575.24 MHz containing the SPS code signals.,The L1 carrier of 1575.42 MHz carries the navigation message and the SPS code signals and the L2 carrier 1227.60 MHz which is used to measure the ionospheric delay.,D,0,
0,9-28C6,E9,C,28,What is the minimum number of satellites that must be received to provide the highest accuracy?,Four,Two,Eight,Six,A,0,
0,9-29C1,E9,C,29,Which of the following best describes the polarization of a satellite signal?,The orientation of the RF signal's electric field component.,The orientation of the RF signal relative to a dipole antenna.,The orientation of the RF signal relative to a parabolic antenna.,The orientation of the RF signal's magnetic field component.,A,0,
0,9-29C2,E9,C,29,Which of the following is characteristic of the parabolic dish antenna?,Feedhorn located behind the parabolic reflector.,Feedhorn adjusted to the focal point of the antenna.,Most often used on high frequencies (3-30 MHz).,"Low gain, highly directional radiation pattern.",B,0,
0,9-29C3,E9,C,29,Which of the following best describes a phased array antenna system?,RF from the feedline array is dissipated by a single antenna element.,RF from a multiple feedline array is dissipated by a single antenna element.,RF from multiple antennas is varied to produce a desired radiation pattern.,RF from multiple antennas is combined to produce unity gain.,C,0,
0,9-29C4,E9,C,29,Which of the following is characteristic of an Inmarsat-C antenna?,The antenna is RHC polarized with a cardioid radiation pattern.,The antenna is vertically polarized and highly directional.,The antenna is horizontally polarized and omni-directional.,The antenna is RHC polarized with an omni-directional radiation pattern.,D,0,
0,9-29C5,E9,C,29,What is a best practice for installing Inmarsat satellite antennas aboard ship?,"Install antennas as high as practical, free from shadowing of structures.","Install antennas next to other Inmarsat antennas, away from structures.",Connect the antenna to transmission line with the highest characteristic impedance.,Install an inline filter with the transmission line to attenuate frequencies above 1 GHz.,A,0,
0,9-29C6,E9,C,29,What components does an Inmarsat Fleet Broadband RADOME typically include?,"Phased array antenna, gyro-stabilized platform, rotary joint, AC power supply.","Stabilized antenna, RF unit, Antenna Control Unit, GPS antenna.","Parabolic dish antenna, Main Control Unit, rotary joint, HV power supply.","Parabolic dish antenna, rotary joint, AC power supply TDMA Control Unit.",B,0,
0,9-30C1,E9,C,30,Which of the following conditions would prevent communications between an Inmarsat-C data port and external data terminal equipment (DTE)?,Use of a stop bit in the DCE/DTE communication parameters.,Grounding pin 5 of the standard EIA-232 connector.,"Use of a ""0"" parity bit in the DCE/DTE communication parameters.","Use of a ""null"" MODEM cable to connect the DTE device.",D,0,
0,9-30C2,E9,C,30,How can a LES/RCC (Rescue Coordination Centre) determine if an Inmarsat-C Distress Alert is a TEST transmission?,A flag in the message is set to identify the transmission as a test alert.,The validity of each Distress alert must be manually verified by LES/RCC personnel.,A Distress acknowledgement is sent from the LES/RCC to the originating station.,LES/RCC personnel cannot distinguish between valid and TEST transmissions.,A,0,
0,9-30C3,E9,C,30,"What is the meaning of the ""ACB"" Inmarsat-C Non-Delivery Notification (NDN) failure code?",The terminal received an invalid answer-back from the destination.,Access to the Inmarsat system has been barred.,The Automatic Communications Bit error rate was exceeded.,An Inmarsat message channel failure occurred.,B,0,
0,9-30C4,E9,C,30,What condition can indicate a communication failure between the second receiver (RX2) and the Antenna Control Unit (ACU) in an Inmarsat Fleet 77 terminal?,The terminal will indicate RX2 is locked onto a signal on the Inmarsat NCSC channel.,The terminal will indicate receipt of a valid frame on the Inmarsat NCSC channel.,"The message ""RX2 Comm error"" or ""ACU Comm error"" will be displayed.",The DCE/DTE communication protocol is improperly configured.,C,0,
0,9-30C5,E9,C,30,Which of the following devices can cause interference to Fleet 77/55 systems?,406 MHz Emergency Position Indicating Radio Beacons (EPIRBs) in the transmit mode.,9.3 GHz Search And Rescue RADAR Transponders (SARTs) in the transmit mode.,Transmitters operating in the 3-30 MHz range and shipboard RADARS in close proximity.,Survival Craft Equipment in the VHF range in the high power transmit mode.,C,0,
0,9-30C6,E9,C,30,What error message may be displayed if a connection to the Inmarsat Mobile Packet Data Service (MPDS) network fails?,"""ECM 0071"" is displayed indicating the called station ID was not properly decoded.","""ECM 00F0"" is displayed indicating the terminal's failure to transmit over the Inmarsat network.","""77F0h"" or ""77F1h"" is displayed indicating the terminal is not registered to the MPDS network.","""00F0h"" or ""00F1h"" is displayed indicating the terminal is not registered to the MPDS network.",D,0,
0,9-31C1,E9,C,31,"An Inmarsat-C terminal shows a ""No Receive Signal"" alarm. There is no voltage on the antenna center pin. What is the most likely cause?",Defective AZ or EL motor in the above deck equipment.,Blown line fuse in the terminal's DC power supply.,Blown antenna power fuse in the above deck equipment.,Defective Low Noise Amplifier in the above deck equipment.,C,0,
0,9-31C2,E9,C,31,"An Inmarsat-C terminal will not ""LOG IN"". A test antenna cable with a new ADE attached in view of the satellite allows the terminal to ""LOG IN"". What steps would you take?",Replace the AZ or EL motor in the above deck equipment.,Try logging into a different satellite with the original ADE.,Use a DVM to check the feedline between the terminal and ADE.,Install a replacement ADE.,D,0,
0,9-31C3,E9,C,31,"An Inmarsat-C terminal will not ""LOG IN"" and shows an ""Antenna not connected"" alarm. What action would you take?",Short one end of coax cable. If the resistance is above one ohm replace the cable.,"Change to a different satellite and try a new ""LOG IN"".",Replace the antenna unit.,Replace the AZ-EL board.,A,0,
0,9-31C4,E9,C,31,The antenna goes past the AZ EL of the satellite but does not initialize but you can manually point the antenna at the satellite and acquire signal. What is the most likely problem?,Defective coax cable.,Faulty antenna control module.,Bad I.F. amplifier.,Bad Gyro repeater motor.,B,0,
0,9-31C5,E9,C,31,The antenna creeps up and down after initialization. What action would you take?,Check AZ step motor with power off. If it is stiff replace the motor.,Check EL step motor with power off. If it is stiff replace the motor.,Replace the platform sensor.,Replace the gyro repeater motor.,B,0,
