id,question_label,element_id,subelement_id,key_topic_id,question_text,answer_one,answer_two,answer_three,answer_four,correct_answer,seen,explanation
0,7R-16C4,E7R,C,16,"A ""Distress Hot Key"" VHF DSC Distress alert:",Always goes out on the DSC frequency of Ch-70 to alert other stations.,Must go out on Ch-16 and Ch-70 to indicate 'MAYDAY' traffic will follow.,"Must go out on Ch-16 to alert the nearest vessels and coast stations of imminent ""MAYDAY"" traffic.",May go out on Ch-70 or Ch-16 depending on the manufacturer.,A,0,
0,7R-16C5,E7R,C,16,"Which statement is true regarding vessel position when sending a ""Distress Hot Key"" alert?",The operator must choose to include the position.,The vessel's position will always be correct if taken from the connected GPS.,A connected GPS is always required to ensure the Distress position is accurate.,The position will either be taken from the connected GPS or the updated manual position.,D,0,
0,7R-16C6,E7R,C,16,"A ""Distress Hot Key"" alert will always include what information?","Distress priority, vessel's position if available and the vessel's MMSI number.","The vessel's current position, course and speed from the GPS.",The vessel's MMSI number and category of Distress.,"Distress priority, frequency for voice Distress communications and vessel position.",A,0,
0,7R-17C1,E7R,C,17,A Ch-70 DSC Distress alert is received. What action should be taken?,"Silence the alarm, review the message and set up watch on Ch-16 to listen for Mayday communications.",Silence the alarm and immediately call the master for further instructions.,Review the incoming message information but take no action unless requested to do so by the RCC.,Use DSC to immediately notify the vessel their Distress has been received.,A,0,
0,7R-17C2,E7R,C,17,Which of the following statements on DSC acknowledgement and relay of DSC Distress alerts is true?,Operators cannot initiate acknowledgements or relays.,Most equipment was designed to allow for DSC acknowledgements and ALL SHIPS DSC relays but this should only be done per current regulations.,The equipment was designed to allow for DSC acknowledgements and relays and the operator should follow the software menu structure accordingly.,DSC acknowledgements and relays are automatically transmitted by the unit to ensure the RCC receives the Distress.,B,0,
0,7R-17C3,E7R,C,17,What does the DSC control unit do if the GMDSS Radio Operator fails to insert updated information when initiating a DSC Distress alert?,It will abort the transmission and set off an audible alarm that must be manually reset.,"It will initiate the DSC Distress alert but, as no information will be transmitted, rescue personnel will not be able to identify the vessel, its position, or its situation.",It will initiate the DSC Distress alert and default information will automatically be transmitted.,"It will initiate the DSC Distress alert, but any station receiving it will have to establish contact with the distressed vessel to determine its identity, position, and situation.",C,0,
0,7R-17C4,E7R,C,17,A DSC Distress alert is received. What action should be taken?,Transmit a DSC acknowledgement.,Call the nearest Coast Guard Station.,No action is necessary.,Advise the Master and monitor Ch-16.,D,0,
0,7R-17C5,E7R,C,17,What is the quickest method of transmitting a DSC Distress alert?,"Press the ""Distress Hot Key"".","Make a ""MAYDAY"" call on Ch-70.","Make a ""MAYDAY"" call on Ch-16.","Select ""Distress"" priority from the menu.",A,0,
0,7R-17C6,E7R,C,17,DSC relays of Distress alerts by vessels:,Should be done for all Distress alerts received aboard the ship.,Should be avoided; unless an acknowledgement has not been heard.,Should be transmitted to all ships involved in Distress traffic.,Are the best means to provide for a retransmission of Distress communications.,B,0,
0,7R-18C1,E7R,C,18,"A VHF-DSC ""Distress Hot Key"" alert always transmits what information if connected to GPS?",Distress designation and follow on communications channel.,"A ""Nature of Distress"" category and Distress priority specifier code.","Position, UTC time of position update and Ch-70 for voice follow-on.","Position, time of position update, MMSI number programmed and Distress priority specifier.",D,0,
0,7R-18C2,E7R,C,18,Which of the following statements is true regarding Distress alerting under GMDSS?,The Distress alert must identify the station in Distress and its position and may additionally include information regarding the nature of the Distress.,Ship to shore Distress alerts are used to alert other ships in port of navigational hazards.,Ship-to-ship Distress alerts are used to alert other ships in the vicinity of navigational hazards and bad weather.,The vessel nearest to the emergency must notify the Coast Guard before leaving the vicinity.,A,0,
0,7R-18C3,E7R,C,18,"If a GMDSS Radio Operator initiates a DSC Distress transmission but does not insert a message, what happens?",The transmission is aborted and an alarm sounds to indicate this data must be provided by the operator.,"The transmission will be made with ""default"" information provided automatically.","The transmission is not initiated and ""ERROR"" is indicated on the display readout.",The receiving station will poll the DSC unit of the vessel in Distress to download the necessary information.,B,0,
0,7R-18C4,E7R,C,18,Repetition of a DSC Distress call is normally automatic if not acknowledged after a delay of:,2 - 5 minutes,10-15 minutes,3.5 - 4.5 minutes,1 - 2 minutes,C,0,
0,7R-18C5,E7R,C,18,A VHF-DSC Distress alert call:,"Using the ""Distress Button"" or ""Distress Hot Key"" ensures that all information pertinent to a Distress will be transmitted.",Contains information on the vessel's course and speed.,Can include the nature of the distress if time permits and operator selects it,Will always contain accurate positions from GPS units and correct MMSI numbers.,C,0,
0,7R-18C6,E7R,C,18,A VHF-DSC Distress alert will always be transmitted on what channel?,Ch-16,Ch-22A,Ch-6,Ch-70,D,0,
0,7R-19D1,E7R,D,19,If a VHF-DSC Distress alert is transmitted what channel is used for follow-on voice transmission?,Ch-12,Ch-70,Ch-16,Ch-13,C,0,
0,7R-19D2,E7R,D,19,Why should you always follow on with a voice transmission after sending a DSC Distress alert?,A voice follow on transmission is always necessary in a genuine Distress.,To provide more information than is contained in the DSC message.,To confirm for coast stations and other mariners that the Distress is genuine.,All of these answers are correct.,D,0,
0,7R-19D3,E7R,D,19,You receive a VHF-DSC Distress alert. What Channel should you monitor for further information?,Ch-16,Ch-06,Ch-22A,Ch-70,A,0,
0,7R-19D4,E7R,D,19,"What is the proper format for a Distress follow on voice transmission? (3x is three times),","All Ships 3x, this is Ship's Name/Call Sign 3x, Ship's position, nature of distress and assistance requested.","Mayday 3x, this is Ship's Name/Call Sign 3x, Ship's position, nature of distress and assistance requested.","Mayday 3x, this is Ship's Name/Call Sign once, Ship's position, nature of distress and assistance requested.","All Stations 3x, this is Ship's Name/Call Sign 3x, Ship's position, nature of distress and assistance requested.",B,0,
0,7R-19D5,E7R,D,19,What information should be included in a Distress follow on voice transmission after a DSC Alert?,"Ship's Name and Call Sign, MMSI number, DSC frequency used and any other information that might facilitate rescue.","Ship's Name and Call Sign, MMSI number & position, the nature of distress and assistance requested.","Ship's position, Ship's IMN, the nature of distress and assistance requested.","Ship's Name and Call sign, repeat IMN, provide any other information that might facilitate rescue.",B,0,
0,7R-19D6,E7R,D,19,What information is not vital in a Distress follow on voice transmission after a DSC Alert?,"Ship's position, nature of distress and assistance requested.","Ship's Name, Call Sign and MMSI number.",Company emergency contact information.,Physical description of the vessel and number of POB.,C,0,
0,7R-20D1,E7R,D,20,Which statement is true regarding the receipt and acknowledgement of Distress alerts by ship stations?,Ship stations in receipt of a Distress alert should acknowledge it immediately to assist the coast station in responding to the Distress alert.,"A ship station that receives a Distress alert must, as soon as possible, inform the Master or person responsible for the ship of the contents of the Distress alert.",Ship stations that receive a Distress alert from a vessel in their vicinity must immediately send a DSC relay to inform the RCC.,Alerts concerning navigational hazards are second only to Safety traffic.,B,0,
0,7R-20D2,E7R,D,20,"What is meant by the acronym ""EOS"" in a DSC message?",Error Of Sequence,End Of Signals,End Of Sequence,Equal Operating Signals,C,0,
0,7R-20D3,E7R,D,20,What is the proper procedure to be followed upon receipt of a Distress alert transmitted by use of Digital Selective Calling techniques?,Set watch on the DSC alerting frequency in the band of frequencies the alert was received.,"Set a continuous watch on VHF-FM Channel 13, 16 and DSC on Channel 70.",Ship stations equipped with narrow-band direct-printing equipment should respond to the Distress alert as soon as practicable by this means.,Set watch on the radiotelephone Distress and Safety frequency associated with the Distress and Safety calling frequency on which the Distress alert was received.,D,0,
0,7R-20D4,E7R,D,20,"What is meant by the acronym ""ECC"" in a DSC message?",Error Check Character,Every Cipher Counted,Error Cannot Confirm,Even Characters Counted,A,0,
0,7R-20D5,E7R,D,20,What action should be taken on receipt of a VHF Distress alert?,Read the display screen and/or printout and call the Master to verify if the Distress is genuine.,"Silence the alarm, examine the display screen and acknowledge the DSC alert via DSC.",Silence the alarm and listen for any follow on voice transmission on Ch-70.,Silence the alarm and set up watch on Ch-16 to determine if the Distress is genuine.,D,0,
0,7R-20D6,E7R,D,20,What precautions should be taken when viewing an incoming DSC Distress alert message?,Be careful not to activate a DSC acknowledgement or relay.,If the message is not clear make a DSC call to all ships requesting clarification.,No precautions are necessary -- the unit will auto-acknowledge an incoming DSC Distress alert.,If there are errors in the call the unit didn't auto-acknowledge via DSC and the watch officer must do so instead.,A,0,
0,7R-21D1,E7R,D,21,A DSC Distress Relay should always be made under the following circumstances:,When a DSC response to a Distress alert from a Coast/Ship Station hasn't been received and the Master approves.,When the MMSI of the vessel in Distress cannot be determined.,After there is an acknowledgement from a coast station.,DSC Distress Relays do not need to be made if your vessel is too far away to assist.,A,0,
0,7R-21D2,E7R,D,21,Your ship received a Distress relay from a coast station on DSC VHF channel 70. What action should the watch officer take?,Retransmit the DSC call on Ch-70 to other vessels in the vicinity.,Monitor Ch-16 to determine if there are any genuine Distress communications.,Monitor Ch-06 to determine if there are any genuine Distress communications.,"Transmit a voice ""Mayday Relay"" call on Ch-13.",B,0,
0,7R-21D3,E7R,D,21,Under what condition would you not relay a DSC Distress alert?,If the mobile unit in Distress is incapable of further Distress alert communications.,If no Coast Station/Mobile Unit acknowledgement of the alert is observed.,A coast station DSC acknowledgment of the original Distress alert was received by your vessel.,No distress traffic has been heard and the DSC alert is unacknowledged via DSC.,C,0,
0,7R-21D4,E7R,D,21,The relay of DSC Distress alerts:,Was not originally an intended function of the GMDSS system but now is the preferred method to notify an RCC.,Remains the preferred method for passing Distress message traffic to an RCC or Coast Station.,Should always be done immediately to ensure a Coast Station receives the DSC Distress Alert.,Can quickly overburden the GMDSS systems in the vicinity with improperly transmitted or inappropriately relayed DSC calls.,D,0,
0,7R-21D5,E7R,D,21,Transmission of a Distress alert by a station on behalf of another vessel actually in Distress should not occur:,When communications between the Distress vessel and a Coast station are already in progress.,When the mobile unit actually in Distress is not itself in a position to transmit the Distress alert.,When the Master or responsible person on the mobile unit not in Distress so decides.,When the responsible person at the Coast Station determines further help is necessary.,A,0,
0,7R-21D6,E7R,D,21,You are in voice communication on Ch-16 with a vessel in Distress that advises you they are unable to contact a Coast Station. What action would you take?,Send a DSC Distress Relay transmission on Ch-16.,Attempt to contact a Coast Station using voice on Ch-16 with a Mayday Relay.,Make an all ships call with Urgency priority.,Call the Coast Station on Ch-70 with Distress priority giving the other vessel's position.,B,0,
0,7R-22D1,E7R,D,22,What action should you take after sending a false Distress alert on VHF?,Send a DSC cancellation message on Ch-70.,Make a voice announcement to cancel the alert on Ch-13.,Make a voice announcement to cancel the alert on Ch-22A.,Make a voice announcement to cancel the alert on Ch-16.,D,0,
0,7R-22D2,E7R,D,22,A crewmember has accidentally transmitted a VHF-DSC Distress alert. What action should be taken?,Stop the radio from repeating the alert then make an all stations call on Ch-16 canceling the inadvertent alert.,Send a DSC call canceling the Distress alert.,No specific action is necessary.,Turn off the power and make a voice announcement to cancel the alert on Ch-70.,A,0,
0,7R-22D3,E7R,D,22,What action is not applicable in preventing transmissions of false Distress alerts?,Proper watch officer instruction and training.,Disabling the unit's ability to perform DSC Relays & acknowledgments.,"Ensure that the protective cover over the ""Distress Hot Key"" is secure.",Ensure that all officers read the operating manuals and are familiar with the menus.,B,0,
0,7R-22D4,E7R,D,22,"The EPIRB on the bridge wing is observed with the strobe light flashing and the control switch in the ""ON"" position. What action(s) should be taken?",Disabling the EPIRB is all that is necessary.,Contact the nearest USCG Coast Station and request that they send the alert reset signal.,Contact the nearest coast station or RCC to cancel the distress alert and subsequently disable the EPIRB.,Disable the EPIRB and wait for the USCG to advise that the transmission has stopped.,C,0,
0,7R-22D5,E7R,D,22,You have been monitoring your 3-cm radar screen and a series of 12 concentric circles suddenly appears centered on the screen. What is the most likely cause of this situation?,There is a survival craft within 3 nm distance.,There is a fault in the radar.,Your own vessel's SART has been activated.,Your own vessel's EPIRB homing beacon has been activated.,C,0,
0,7R-22D6,E7R,D,22,"The EPIRB on the bridge wing is observed with the strobe light flashing and the control switch in the ""OFF"" position. What action should be taken?","Place the control switch in the ""OFF"" position.",No action is needed - the strobe light indicates the automatic monthly self test is in progress.,Wait for the USCG or NOAA to confirm that the unit is actually transmitting.,Assume the unit is transmitting and follow the recommended procedures to properly cancel a false distress alert being broadcast from an EPIRB.,D,0,
0,7R-23D1,E7R,D,23,What is the fundamental purpose for imposing radio silence?,To ensure that interference to proprietary communications is minimized.,To ensure that only voice communications can be effected on the Distress frequency or channel.,To mitigate the risk of interference on a frequency or channel being used for emergency communications.,"To ensure that a Distressed vessel will have a ""window"" twice each hour for transmitting routine messages.",C,0,
0,7R-23D2,E7R,D,23,When can routine communications be resumed when radio silence has been imposed?,After determining that the frequency or channel appears to be no longer in use.,After determining that geographic distance from the Distress situation will prohibit any other signal from interfering with emergency communications.,"If, in the master's opinion, communications on that frequency will interfere with emergency communications.",Routine communications can resume after the Rescue Coordination Center transmits a message on the frequency or channel being used for emergency communications stating that such traffic has concluded.,D,0,
0,7R-23D3,E7R,D,23,"What is meant by the term ""Seelonce Mayday""?",Stations not directly involved with the on-going Distress communications may not transmit on the Distress frequency or channel.,Stations remaining off the air to safeguard proprietary information.,"Two three-minute silent periods, at 15 and 45 minutes after the hour, that provide a transmitting ""window"" for distressed vessels to transmit Distress alerts using J3E.",Communications on a Distress frequency or channel is banned for 24 hours following the cessation of the Distress traffic.,A,0,
0,7R-23D4,E7R,D,23,"How is ""radio silence"" imposed?",By the Land Earth Station (LES) controlling the Distress communications on that frequency.,By the On Scene Coordinator (OSC) or the RCC chosen by the SAR Mission Coordinator.,By the nearest Public Correspondence Coast Station.,By the vessel first responding to the Distress call.,B,0,
0,7R-23D5,E7R,D,23,What is the reason for imposing radio silence?,To keep a clear channel open for Safety broadcasts.,To prevent interference to Distress communications.,To allow individual vessels to carry out direct communications.,To listen periodically for other vessels sending Distress alerts on Ch-70.,B,0,
0,7R-23D6,E7R,D,23,How are normal working conditions restored after radio silence has been imposed?,All of these answers are correct.,"The Land Earth Station (LES) that imposed the radio silence must transmit a voice message on the Distress frequency stating ""SILENCE FINI"".","The Rescue Coordination Center (RCC) that imposed the radio silence must transmit a voice message on the Distress frequency stating ""SEELONCE FEENEE"".","The Public Correspondence Station (PCS) that imposed the radio silence must transmit a voice message on the Distress frequency stating ""SILENCE FINI"".",C,0,
0,7R-24D1,E7R,D,24,The Radiotelephone Urgency signal is:,Mayday,Pan Pan,Securite,Seelonce Feenee,B,0,
0,7R-24D2,E7R,D,24,Which of the following situations would normally use the Urgency priority?,A crewmember falling over the side.,A serious medical situation involving a crewmember with potential loss of life.,A cargo shift or weather situation considered to be of greater hazard than would justify a Safety priority designation.,An important meteorological warning concerning hazardous weather.,C,0,
0,7R-24D3,E7R,D,24,Which of the following situations would not properly use the Urgency priority?,Treatment of a crewmember breaking a leg in a cargo hold.,Leaking oil from a minor tank fracture requiring a mandatory pollution report.,An unexpected deviation in the forecast track line of a typhoon.,Abandoning the vessel just before sinking.,D,0,
0,7R-24D4,E7R,D,24,Which of the following situations would normally use the Urgency priority?,A serious medical situation involving a crewmember.,A collision with the ship taking on water.,Important company communications related to an itinerary change.,Scenarios concerning the Safety of navigation or important meteorological warnings.,A,0,
0,7R-24D5,E7R,D,24,The Urgency Priority should be used for:,Messages concerning the Safety of Life At Sea (SOLAS).,Messages detailing important navigational warnings.,Messages concerning On-scene communications.,Messages containing information concerning the Safety of a mobile unit or person.,D,0,
0,7R-24D6,E7R,D,24,"If the Watch Officer hears ""PAN PAN"" spoken 3 times it means:",None of these answers is correct.,A navigation or important meteorological warning should follow.,The station is preparing to transmit a Safety message possibly concerning the safety of a mobile unit or person.,A mobile unit is in need of immediate assistance.,A,0,
0,7R-25D1,E7R,D,25,"When the GMDSS Radio Operator on watch hears ""Securite"" spoken three times, he can expect to receive the following information:",A message concerning the Safety of navigation.,The safety of vessel or person is in jeopardy.,A vessel is in need of immediate assistance.,A Coast Station sending an important traffic list.,A,0,
0,7R-25D2,E7R,D,25,"Which of the following situations would normally use the Voice designation ""Securite""?",Messages concerning the Safety of Life At Sea (SOLAS).,Messages detailing important navigational warnings.,Messages containing information concerning the Safety of a mobile unit or person.,Messages concerning On-scene communications.,B,0,
0,7R-25D3,E7R,D,25,Which of the following situations would normally use the Safety priority?,Treatment of a crewmember with a broken leg that is not life-threatening.,Treatment of a crewmember with a serious cardiac emergency.,Loss of 5 containers with lashing gear over the side.,A fire in the generator flat/spaces.,C,0,
0,7R-25D4,E7R,D,25,Which of the following situations would normally use the Safety priority?,A serious medical situation involving a crewmember.,An unanticipated warning related to piracy or terrorism.,Grounding in a way that could lead to imminent danger to the ship's crew.,Important navigational or meteorological warnings.,D,0,
0,7R-25D5,E7R,D,25,The Radiotelephone Safety signal is:,"""Securite"" repeated 3 times","""Safety Safety Safety""","""Pan Pan"" repeated 3 times","""Securite Securite"" repeated 3 times",A,0,
0,7R-25D6,E7R,D,25,Which of the following situations would normally use the Safety priority?,A serious medical situation involving a crewmember.,A scenario concerning an important navigational or meteorological warning.,A crewmember falling over the side.,Important company communications involving weather routing.,B,0,
0,7R-26D1,E7R,D,26,"Which of the following steps should be taken, if possible, when the vessel must be abandoned because of a Distress situation?",Alert the U.S. Coast Guard by using the survival craft's portable Inmarsat unit.,Program the SART and EPIRB to transmit the vessel's location and situation.,No additional steps are needed as the SART and EPIRB will both automatically float free and operate properly.,Secure the EPIRB to the survival craft and mount the SART in a position to maximize its elevation.,D,0,
0,7R-26D2,E7R,D,26,If your vessel has suffered a casualty severe enough to disable both ship's power and the GMDSS console RSE you should:,"Activate the EPIRB and/or use the SCT to make a ""Mayday"" call on Ch-16.",Use UHF Transceivers to contact other vessels.,"Activate the EPIRB and/or use the SCT to make a ""Mayday"" call on Ch-70.","Make a ""Mayday"" call on Ch-70 and Ch-06 using the Survival Craft Transceiver.",A,0,
0,7R-26D3,E7R,D,26,DSC is used primarily to:,"Receive weather warnings, navigational notices and other Maritime Safety Information.","Transmit and receive Distress, Urgency and Safety alerts and routine calls to and from other ships and coast radio stations.",Provide routine communications with the ship owner.,Report ship's position to search-and-rescue authorities via satellite.,B,0,
0,7R-26D4,E7R,D,26,The vessel's GMDSS operator fails to properly record the particulars of an incoming DSC Distress alert. Which statement is true?,The details of the DSC alert are obtainable from the DSC address book.,The details of the DSC Distress alert are irrevocably lost.,The details of the DSC alert should be obtainable by accessing the DSC call data directory.,The details of the DSC Distress alert are never stored for later review.,C,0,
0,7R-26D5,E7R,D,26,What action(s) should be taken when abandoning ship?,Send a VHF-DSC Distress alert on Ch-16 before going to the boats.,Activate the EPIRB and leave it secured to the mounting bracket.,"Take EPIRB, SART and SCT units to the survival craft and use as circumstances dictate.",Once in the survival craft - activate the EPIRB and send a VHF-DSC Distress alert on Ch-16,C,0,
0,7R-26D6,E7R,D,26,What is the best method of determining whether a Distress situation is genuine?,Check your 3-cm radar for a SART signal from the Distress vessel.,Monitor the 406 MHz EPIRB signal to locate the vessel in Distress.,Check the NAVTEX for U.S.C.G. confirmation of the Distress from the RCC.,Monitor the follow on frequency for actual voice Distress communications.,D,0,
0,7R-27E1,E7R,E,27,What indication is given to the personnel in a survival craft of the approach of SAR craft?,The Satellite EPIRB will change its strobe light pattern to indicate radar interrogation.,"The SART informs survivors when the SART switches to the ""standby"" mode.",The SART may provide a visual or audible indication of interrogation by a 3-cm radar.,The AIS SART will alarm to indicate that SAR craft with radars are getting close.,C,0,
0,7R-27E2,E7R,E,27,Which of the following would most likely not prevent a SART's signal from being detected?,The rescue personnel were monitoring the 3-CM radar and the SART was mounted improperly in the lifeboat.,The SART was mounted improperly in the survival craft and rescue personnel were monitoring the 10-CM radar.,The rescue personnel were monitoring the 10-CM radar and the SART was properly mounted in the lifeboat.,The SART was properly mounted in the lifeboat and rescue personnel were monitoring the 3-CM radar.,D,0,
0,7R-27E3,E7R,E,27,How can a SART's detection and effective range be maximized?,The SART should be held or mounted as high as possible and in a vertical position.,The SART should be placed in water immediately so it will begin transmitting.,"Switch the SART into the ""high"" power position.","If possible, the SART should be mounted horizontally so that its signal matches that of the searching radar signal.",A,0,
0,7R-27E4,E7R,E,27,Which statement is NOT true regarding the SART?,Responds to interrogations by a vessel's X-Band radar and transmits a signal.,This is a 6 GHz transponder capable of being received by a vessel's X-band navigational radar system.,This is a 9 GHz transponder capable of being received by a vessel's X-band navigational radar system.,Transmits a distinctive 12-blip signal for easy recognition.,B,0,
0,7R-27E5,E7R,E,27,At what point does a SART begin transmitting?,"It immediately begins radiating when placed in the ""on"" position.","If it has been placed in the ""on"" position, it will respond when it has been interrogated by a 9-GHz radar signal.",It must be manually activated or water activated before radiating.,"If it has been placed in the ""on"" position, it will begin transmitting immediately upon detecting that it is in water.",B,0,
0,7R-27E6,E7R,E,27,A SART's signal cannot be detected:,"In poor visibility, or at night.",In heavy seas.,By a search vessel's 10 cm Radar.,By a search vessel's 3 cm Radar.,C,0,
0,7R-28E1,E7R,E,28,How does the searching vessel's radar interrogate a survival craft SART?,Activate the IFF interrogation system.,The SART responds automatically and transmits the 12-blip signal when it detects the search craft or other vessels' X-Band radar signal.,Maintains watch on VHF-FM Ch-70 for the SART's unique identifier.,The SART responds automatically when it detects the search craft or other vessel's 10-cm radar signal.,B,0,
0,7R-28E2,E7R,E,28,What radar display changes indicate the correct approach to a SART and what care should be taken in a SAR situation?,"The line of dots indicate the SART's position, the dots become increasing arcs as the distance to the SART lessens, rescuing vessels should increase speed to reach Distress more quickly.",A line of dots on a radar screen rotates to indicate the SART's position along its line of bearing; rescuing vessels should steer for the center of the line of dots.,"The line of dots indicate the SART's position, the dots become increasing arcs as the distance to the SART lessens, rescuing vessels should reduce speed as the arcs get greater in degree.","The line of dots indicate the SART's position, the dots become decreasing arcs as the distance to the SART lessens, rescuing vessels should reduce speed as the arcs lessen in degree.",C,0,
0,7R-28E3,E7R,E,28,How can rescue personnel detect that a SART is transmitting in the immediate vicinity?,The DSC unit will react to the SART's signal and respond with the two-tone auto alarm.,"The SART can provide an approximate location to within a two nautical mile radius, per IMO standards.",The SART signal appears as a target which comes and goes; the effect of heavy swells on a SART.,The SART's dots on the PPI will become arcs and then eventually become concentric circles.,D,0,
0,7R-28E4,E7R,E,28,What signal is detected as originating from an AIS SART and how is the signal displayed?,An AIS SART signal is shown on any AIS receiver as a special MMSI-like coded symbol.,The 3-cm radar reflections are converted to AIS signals and displayed on ECDIS/ARPA screens.,An AIS SART transmits on AIS frequencies and the signals are converted to 3-cm radar targets for display on 3-cm radars.,An AIS SART transmits on 9 GHz so that a 3-cm radar can display the signals.,A,0,
0,7R-28E5,E7R,E,28,How can vessel personnel detect the operation of a SART in its vicinity?,"A unique two-tone ""warbling"" signal heard on VHF-FM Ch-70.",It will activate an AIS new signal alarm on the AIS receiver.,The SART signal appears as a target that comes and goes -- due to the effect of heavy swells on a SART.,A unique 3-cm signal consisting of a 12-dot pattern radiating outward from a SART's position along its line of bearing.,D,0,
0,7R-28E6,E7R,E,28,What is not an advantage of an AIS SART signal when compared to a radar-based SART signal?,The AIS SART can be detected much farther away than radar SART models.,Not every AIS transmission needs to be received to achieve an accurate presentation of the location.,The AIS SART position has GPS accuracy and transmits on AIS VHF frequencies.,AIS SART units may be easier to find in poor radar target conditions.,A,0,
0,7R-29E1,E7R,E,29,Which of the following statements concerning testing and maintenance of SARTs is true?,Testing a SART should be done in a consistent manner & location to ensure a baseline history of proper results.,Testing of the SART should never be done in port to prevent interference to other vessel's radars.,A SART's battery must be replaced within ninety (90) days after the expiration date imprinted on the unit.,An at-sea GMDSS maintainer is not able to test a SART because it is hermetically sealed.,A,0,
0,7R-29E2,E7R,E,29,Why is it important to limit the duration of testing a SART?,"Excessive testing causes ""burn in"" on the vessel's radar display.",Testing in port or even at sea may cause interference to other radars or a test signal may be misinterpreted as a genuine Distress situation.,"To prevent overheating, a SART requires sufficient ventilation that is significantly reduced when the SART is being tested.","If another SART is testing at the same time, the two signals will cause damage to the unit that transmitted them.",B,0,
0,7R-29E3,E7R,E,29,What statement is true regarding tests and maintenance that could be provided for the SART?,Full verification within manufacturer's specifications by the on-board maintainer would be a requirement for all vessels in the A3 & A4 sea areas using measuring equipment to generate 9 GHz signals.,Battery should be replaced within the 90 day grace period following the manufacturer's expiration date shown on the SART and the SART should only be tested at-sea to reduce interference to other vessels.,"Extreme care should be exercised because testing of the SART may be received by other vessels, may be interpreted as a Distress condition, or it may interfere with other vessels' safe navigation.",Battery should be replaced with a new one before the manufacturer's expiration date shown on the SART and the SART should only be tested in port to reduce interference to other vessels.,C,0,
0,7R-29E4,E7R,E,29,Why should functional testing of a SART be minimized?,"Potential interference with safe navigation, notifying other vessels of an actual Distress and minimize power consumption.",Minimize power consumption of the battery and only test at sea to reduce potential interference or confusion.,Possibility of misinterpretation by other vessels as a Distress situation and only test in port to prevent potential interference with safe navigation or at-sea vessels.,"Potential interference with safe navigation, possible misinterpretation of an actual Distress, minimizes draining the battery.",D,0,
0,7R-29E5,E7R,E,29,Which is NOT a valid maintenance and testing function for a SART?,Operational test with several vessels to determine effective transmitting range.,Inspection of container for apparent damage.,Inspect battery expiration date and the lanyard condition.,Brief operational test utilizing own ship's radar.,A,0,
0,7R-29E6,E7R,E,29,The SART is required to have sufficient battery capacity to operate in the stand-by mode for what period of time?,Three days,Four days,Eight hours,Forty-eight hours,B,0,
0,7R-30E1,E7R,E,30,Which is not a function of a satellite under COSPAS-SARSAT using satellite EPIRBs?,Relayed satellite message includes the EPIRB ID number which provides a reference for retrieval of vessel information from the shore database.,Doppler shift of EPIRB signal is measured and the EPIRB's position is calculated.,Information received from EPIRBs is time-tagged and transmitted to any Local User Terminal in the satellite's view.,After the EPIRB's position is calculated using the Doppler shift COSPAS-SARSAT satellites provide follow-on SAR communications.,D,0,
0,7R-30E2,E7R,E,30,Which of the following satellite systems is of particular & dedicated importance to search and rescue missions under GMDSS?,COSPAS/SARSAT,Inmarsat,GPS,Iridium,A,0,
0,7R-30E3,E7R,E,30,Which of the following statements concerning COSPAS-SARSAT is false?,406 MHz EPIRBs are units that are used as alerting devices.,Doppler frequency measurements provide more precise locations than GPIRB signals.,The Doppler frequency measurement concept is used to determine the EPIRB's location.,Satellites in a low-earth polar orbit detect EPIRB beacons on 406 MHz and relay the information to a Local User Terminal (LUT).,B,0,
0,7R-30E4,E7R,E,30,Which of the following statements concerning COSPAS-SARSAT is false?,"EPIRBs, ELTs, and PLBs use the system primarily for Distress alerting.",These satellites monitor 406 MHz for EPIRB signals.,"After initiating a call request and selecting the LES, these satellites may be used for commercial messages.",These satellites use Doppler shift measurement to determine the location of the beacons.,C,0,
0,7R-30E5,E7R,E,30,Which of the following statements concerning the EPIRB system is true?,GOES weather satellites will provide alerting with complete worldwide coverage.,COSPAS-SARSAT satellites always provides an alert and position report within 10 minutes of reception.,The Inmarsat system will not provide alerts and position report for 406 MHz EPIRBs equipped with GPS,The GPS satellite system will relay an alert and position report within 20 minutes of reception.,C,0,
0,7R-30E6,E7R,E,30,Which of the following statements concerning satellite EPIRBs is true?,The coded EPIRB signal identifies the nature of the Distress situation.,The coded EPIRB signal only identifies the vessel's name and port of registry.,"If the GMDSS Radio Operator does not program the EPIRB, it will transmit default information such as the","Once activated, these EPIRBs transmit a signal for use in identifying the vessel and for determining the",D,0,
0,7R-31E1,E7R,E,31,What features may be found on GMDSS satellite EPIRB units?,"Strobe light, Distress homing transmission on 406 MHz, float-free release bracket.","Emergency transmission on 406 MHz, hydrostatic release, AIS homing frequency.","Float-free release bracket, strobe light & Distress alert transmission on 406 MHz.","Hydrostatic release, Distress alert transmission on 121.5 MHz, strobe light.",C,0,
0,7R-31E2,E7R,E,31,What feature is not a component of a 406 MHz satellite EPIRB?,121.5 MHz emergency homing transmitter.,Emergency transmission on 406.025 MHz.,Float-free release bracket.,Aural locator signal.,D,0,
