id,question_label,element_id,subelement_id,key_topic_id,question_text,answer_one,answer_two,answer_three,answer_four,correct_answer,seen,explanation
0,3-25C2,E3,C,25,What are the three terminals of a bipolar transistor?,"Cathode, plate and grid.","Base, collector and emitter.","Gate, source and sink.","Input, output and ground.",B,0,
0,3-25C3,E3,C,25,"What is the meaning of the term ""beta"" with regard to bipolar transistors? The change of:",Base current with respect to emitter current.,Collector current with respect to emitter current.,Collector current with respect to base current.,Base current with respect to gate current.,C,0,
0,3-25C4,E3,C,25,What are the elements of a unijunction transistor?,"Base 1, base 2, and emitter.","Gate, cathode, and anode.","Gate, base 1, and base 2.","Gate, source, and sink.",A,0,
0,3-25C5,E3,C,25,The beta cutoff frequency of a bipolar transistor is the frequency at which:,Base current gain has increased to 0.707 of maximum.,Emitter current gain has decreased to 0.707 of maximum.,Collector current gain has decreased to 0.707.,Gate current gain has decreased to 0.707.,B,0,
0,3-25C6,E3,C,25,What does it mean for a transistor to be fully saturated?,The collector current is at its maximum value.,The collector current is at its minimum value.,The transistor's Alpha is at its maximum value.,The transistor's Beta is at its maximum value.,A,0,
0,3-26C1,E3,C,26,A common base amplifier has:,More current gain than common emitter or common collector.,More voltage gain than common emitter or common collector.,More power gain than common emitter or common collector.,Highest input impedance of the three amplifier configurations.,B,0,
0,3-26C2,E3,C,26,What does it mean for a transistor to be cut off?,There is no base current.,The transistor is at its Class A operating point.,There is no current between emitter and collector.,There is maximum current between emitter and collector.,C,0,
0,3-26C3,E3,C,26,An emitter-follower amplifier has:,More voltage gain than common emitter or common base.,More power gain than common emitter or common base.,Lowest input impedance of the three amplifier configurations.,More current gain than common emitter or common base.,D,0,
0,3-26C4,E3,C,26,What conditions exists when a transistor is operating in saturation?,The base-emitter junction and collector-base junction are both forward biased.,The base-emitter junction and collector-base junction are both reverse biased.,The base-emitter junction is reverse biased and the collector-base junction is forward biased.,The base-emitter junction is forward biased and the collector-base junction is reverse biased.,A,0,
0,3-26C5,E3,C,26,"For current to flow in an NPN silicon transistor's emitter-collector junction, the base must be:",At least 0.4 volts positive with respect to the emitter.,At a negative voltage with respect to the emitter.,At least 0.7 volts positive with respect to the emitter.,At least 0.7 volts negative with respect to the emitter.,C,0,
0,3-26C6,E3,C,26,"When an NPN transistor is operating as a Class A amplifier, the base-emitter junction:",And collector-base junction are both forward biased.,And collector-base junction are both reverse biased.,Is reverse biased and the collector-base junction is forward biased.,Is forward biased and the collector-base junction is reverse biased.,D,0,
0,3-27C1,E3,C,27,What type of bias is required for an LED to produce luminescence?,Reverse bias.,Forward bias.,Logic 0 (Lo) bias.,Logic 1 (Hi) bias.,B,0,
0,3-27C2,E3,C,27,What determines the visible color radiated by an LED junction?,The color of a lens in an eyepiece.,The amount of voltage across the device.,The amount of current through the device.,The materials used to construct the device.,D,0,
0,3-27C3,E3,C,27,What is the approximate operating current of a light-emitting diode?,20 mA.,5 mA.,10 mA.,400 mA.,A,0,
0,3-27C4,E3,C,27,What would be the maximum current to safely illuminate a LED?,1 amp.,1 microamp.,500 milliamps.,20 mA.,D,0,
0,3-27C5,E3,C,27,An LED facing a photodiode in a light-tight enclosure is commonly known as a/an:,Optoisolator.,Seven segment LED.,Optointerrupter.,Infra-red (IR) detector.,A,0,
0,3-27C6,E3,C,27,What circuit component must be connected in series to protect an LED?,Bypass capacitor to ground.,Electrolytic capacitor.,Series resistor.,Shunt coil in series.,C,0,
0,3-28C1,E3,C,28,What describes a diode junction that is forward biased?,It is a high impedance.,It conducts very little current.,It is a low impedance.,It is an open circuit.,C,0,
0,3-28C2,E3,C,28,Why are special precautions necessary in handling FET and CMOS devices?,They have fragile leads that may break off.,They are susceptible to damage from static charges.,They have micro-welded semiconductor junctions that are susceptible to breakage.,They are light sensitive.,B,0,
0,3-28C3,E3,C,28,What do the initials CMOS stand for?,Common mode oscillating system.,Complementary mica-oxide silicon.,Complementary metal-oxide semiconductor.,Complementary metal-oxide substrate.,C,0,
0,3-28C4,E3,C,28,What is the piezoelectric effect?,Mechanical vibration of a crystal by the application of a voltage.,Mechanical deformation of a crystal by the application of a magnetic field.,The generation of electrical energy by the application of light.,Reversed conduction states when a P-N junction is exposed to light.,A,0,
0,3-28C5,E3,C,28,An electrical relay is a:,Current limiting device.,Device used for supplying 3 or more voltages to a circuit.,Component used mainly with HF audio amplifiers.,Remotely controlled switching device.,D,0,
0,3-28C6,E3,C,28,In which oscillator circuit would you find a quartz crystal?,Hartley.,Pierce,Colpitts.,All of the above.,B,0,
0,3-29D1,E3,D,29,What is the approximate magnitude of the impedance of a parallel R-L-C circuit at resonance?,Approximately equal to the circuit resistance.,Approximately equal to XL.,"Low, as compared to the circuit resistance.",Approximately equal to XC.,A,0,
0,3-29D2,E3,D,29,What is the approximate magnitude of the impedance of a series R-L-C circuit at resonance?,"High, as compared to the circuit resistance.",Approximately equal to the circuit resistance.,Approximately equal to XL.,Approximately equal to XC.,B,0,
0,3-29D3,E3,D,29,How could voltage be greater across reactances in series than the applied voltage?,Resistance.,Conductance.,Capacitance.,Resonance.,D,0,
0,3-29D4,E3,D,29,What is the characteristic of the current flow in a series R-L-C circuit at resonance?,Maximum.,Minimum.,DC.,Zero.,A,0,
0,3-29D5,E3,D,29,What is the characteristic of the current flow within the parallel elements in a parallel R-L-C circuit at resonance?,Minimum.,Maximum.,DC.,Zero.,B,0,
0,3-29D6,E3,D,29,What is the relationship between current through a resonant circuit and the voltage across the circuit?,The current and voltage are 180 degrees out of phase.,The current leads the voltage by 90 degrees.,The voltage and current are in phase.,The voltage leads the current by 90 degrees.,C,0,
0,3-30D1,E3,D,30,What is the main advantage of using an op-amp audio filter over a passive LC audio filter?,Op-amps are largely immune to vibration and temperature change.,Most LC filter manufacturers have retooled to make op-amp filters.,Op-amps are readily available in a wide variety of operational voltages and frequency ranges.,Op-amps exhibit gain rather than insertion loss.,D,0,
0,3-30D2,E3,D,30,What are the characteristics of an inverting operational amplifier (op-amp) circuit?,It has input and output signals in phase.,Input and output signals are 90 degrees out of phase.,It has input and output signals 180 degrees out of phase.,Input impedance is low while the output impedance is high.,C,0,
0,3-30D3,E3,D,30,Gain of a closed-loop op-amp circuit is determined by?,The maximum operating frequency divided by the square root of the load impedance.,The op-amp's external feedback network.,Supply voltage and slew rate.,The op-amp's internal feedback network.,B,0,
0,3-30D4,E3,D,30,Where is the external feedback network connected to control the gain of a closed-loop op-amp circuit?,Between the differential inputs.,From output to the non-inverting input.,From output to the inverting input.,Between the output and the differential inputs.,C,0,
0,3-30D5,E3,D,30,Which of the following op-amp circuits is operated open-loop?,Non-inverting amp.,Inverting amp,Active filter.,Comparator.,D,0,
0,3-30D6,E3,D,30,"In the op-amp oscillator circuit shown in Figure 3D6, what would be the most noticeable effect if the capacitance of C were suddenly doubled?",Frequency would be lower.,Frequency would be higher.,"There would be no change. The inputs are reversed, therefore the circuit cannot function.",None of the above.,A,0,
0,3-31D1,E3,D,31,"What frequency synthesizer circuit uses a phase comparator, look-up table, digital-to-analog converter, and a low-pass antialias filter?",A direct digital synthesizer.,Phase-locked-loop synthesizer.,A diode-switching matrix synthesizer.,A hybrid synthesizer.,A,0,
0,3-31D2,E3,D,31,A circuit that compares the output of a voltage-controlled oscillator (VCO) to a frequency standard and produces an error voltage that is then used to adjust the capacitance of a varactor diode used to control frequency in that same VCO is called what?,Doubly balanced mixer.,Phase-locked loop.,Differential voltage amplifier.,Variable frequency oscillator.,B,0,
0,3-31D3,E3,D,31,RF input to a mixer is 200 MHz and the local oscillator frequency is 150 MHz. What output would you expect to see at the IF output prior to any filtering?,"50, 150, 200 and 350 MHz.",50 MHz.,350 MHz.,50 and 350 MHz.,A,0,
0,3-31D4,E3,D,31,What spectral impurity components might be generated by a phase-locked-loop synthesizer?,Spurs at discrete frequencies.,Random spurs which gradually drift up in frequency.,Broadband noise.,Digital conversion noise.,C,0,
0,3-31D5,E3,D,31,"In a direct digital synthesizer, what are the unwanted components on its output?",Broadband noise.,Spurs at discrete frequencies.,Digital conversion noise.,Nyquist limit noise pulses.,B,0,
0,3-31D6,E3,D,31,What is the definition of a phase-locked loop (PLL) circuit?,"A servo loop consisting of a ratio detector, reactance modulator, and voltage-controlled oscillator.",A circuit also known as a monostable multivibrator.,A circuit consisting of a precision push-pull amplifier with a differential input.,"A servo loop consisting of a phase detector, a low-pass filter and voltage-controlled oscillator.",D,0,
0,3-32D1,E3,D,32,"Given the combined DC input voltages, what would the output voltage be in the circuit shown in Figure 3D7?",150 mV,5.5 V,-15 mv,-5.5 V,D,0,
0,3-32D2,E3,D,32,Which lamps would be lit in the circuit shown in Figure 3D8?,"2, 3, 4, 5 and 6.","5, 6, 8 and 9.","2, 3, 4, 7 and 8.","1, 3, 5, 7 and 8.",C,0,
0,3-32D3,E3,D,32,What will occur if an amplifier input signal coupling capacitor fails open?,"No amplification will occur, with DC within the circuit measuring normal.",Improper biasing will occur within the amplifier stage.,Oscillation and thermal runaway may occur.,An AC hum will appear on the circuit output.,A,0,
0,3-32D4,E3,D,32,"In Figure 3D9, determine if there is a problem with this regulated power supply and identify the problem.",R1 value is too low which would cause excessive base current and instantly destroy TR 1.,D1 and D2 are reversed. The power supply simply would not function.,TR1 is shown as an NPN and must be changed to a PNP.,There is no problem with the circuit.,D,0,
0,3-32D5,E3,D,32,In Figure 3D10 with a square wave input what would be the output?,1,2,3,4,C,0,
0,3-32D6,E3,D,32,"With a pure AC signal input to the circuit shown in Figure 3D11, what output wave form would you expect to see on an oscilloscope display?",1,2,3,4,B,0,
0,3-33E1,E3,E,33,What is the voltage range considered to be valid logic low input in a TTL device operating at 5 volts?,2.0 to 5.5 volts.,-2.0 to -5.5 volts.,Zero to 0.8 volts.,5.2 to 34.8 volts.,C,0,
0,3-33E2,E3,E,33,What is the voltage range considered to be a valid logic high input in a TTL device operating at 5.0 volts?,2.0 to 5.5 volts.,1.5 to 3.0 volts.,1.0 to 1.5 volts.,5.2 to 34.8 volts.,A,0,
0,3-33E3,E3,E,33,What is the common power supply voltage for TTL series integrated circuits?,12 volts.,13.6 volts.,1 volt.,5 volts.,D,0,
0,3-33E4,E3,E,33,TTL inputs left open develop what logic state?,A high-logic state.,A low-logic state.,Open inputs on a TTL device are ignored.,Random high- and low-logic states.,A,0,
0,3-33E5,E3,E,33,Which of the following instruments would be best for checking a TTL logic circuit?,VOM.,DMM.,Continuity tester.,Logic probe.,D,0,
0,3-33E6,E3,E,33,What do the initials TTL stand for?,Resistor-transistor logic.,Transistor-transistor logic.,Diode-transistor logic.,Emitter-coupled logic.,B,0,
0,3-34E1,E3,E,34,What is a characteristic of an AND gate?,"Produces a logic ""0"" at its output only if all inputs are logic ""1"".","Produces a logic ""1"" at its output only if all inputs are logic ""1"".","Produces a logic ""1"" at its output if only one input is a logic ""1"".","Produces a logic ""1"" at its output if all inputs are logic ""0"".",B,0,
0,3-34E2,E3,E,34,What is a characteristic of a NAND gate?,"Produces a logic ""0"" at its output only when all inputs are logic ""0"".","Produces a logic ""1"" at its output only when all inputs are logic ""1"".","Produces a logic ""0"" at its output if some but not all of its inputs are logic ""1"".","Produces a logic ""0"" at its output only when all inputs are logic ""1"".",D,0,
0,3-34E3,E3,E,34,What is a characteristic of an OR gate?,"Produces a logic ""1"" at its output if any input is logic ""1"".","Produces a logic ""0"" at its output if any input is logic ""1"".","Produces a logic ""0"" at its output if all inputs are logic ""1"".","Produces a logic ""1"" at its output if all inputs are logic ""0"".",A,0,
0,3-34E4,E3,E,34,What is a characteristic of a NOR gate?,"Produces a logic ""0"" at its output only if all inputs are logic ""0"".","Produces a logic ""1"" at its output only if all inputs are logic ""1"".","Produces a logic ""0"" at its output if any or all inputs are logic ""1"".","Produces a logic ""1"" at its output if some but not all of its inputs are logic ""1"".",C,0,
0,3-34E5,E3,E,34,What is a characteristic of a NOT gate?,Does not allow data transmission when its input is high.,"Produces a logic ""0"" at its output when the input is logic ""1"" and vice versa.",Allows data transmission only when its input is high.,"Produces a logic ""1"" at its output when the input is logic ""1"" and vice versa.",B,0,
0,3-34E6,E3,E,34,Which of the following logic gates will provide an active high out when both inputs are active high?,NAND.,NOR.,AND.,XOR.,C,0,
0,3-35E1,E3,E,35,"In a negative-logic circuit, what level is used to represent a logic 0?",Low level.,Positive-transition level.,Negative-transition level.,High level.,D,0,
0,3-35E2,E3,E,35,"For the logic input levels shown in Figure 3E12, what are the logic levels of test points A, B and C in this circuit? (Assume positive logic.)","A is high, B is low and C is low.","A is low, B is high and C is high.","A is high, B is high and C is low.","A is low, B is high and C is low.",B,0,
0,3-35E3,E3,E,35,"For the logic input levels given in Figure 3E13, what are the logic levels of test points A, B and C in this circuit? (Assume positive logic.)","A is low, B is low and C is high.","A is low, B is high and C is low.","A is high, B is high and C is high.","A is high, B is low and C is low.",C,0,
0,3-35E4,E3,E,35,"In a positive-logic circuit, what level is used to represent a logic 1?",High level,Low level,Positive-transition level,Negative-transition level,A,0,
0,3-35E5,E3,E,35,"Given the input levels shown in Figure 3E14 and assuming positive logic devices, what would the output be?","A is low, B is high and C is high.","A is high, B is high and C is low.","A is low, B is low and C is high.",None of the above are correct.,A,0,
0,3-35E6,E3,E,35,What is a truth table?,A list of input combinations and their corresponding outputs that characterizes a digital device's function.,A table of logic symbols that indicate the high logic states of an op-amp.,A diagram showing logic states when the digital device's output is true.,A table of logic symbols that indicates the low logic states of an op-amp.,A,0,
0,3-36E1,E3,E,36,A flip-flop circuit is a binary logic element with how many stable states?,1,2,4,8,B,0,
0,3-36E2,E3,E,36,What is a flip-flop circuit? A binary sequential logic element with ___stable states.,1,4,2,8,C,0,
0,3-36E3,E3,E,36,How many flip-flops are required to divide a signal frequency by 4?,1,4,8,2,D,0,
0,3-36E4,E3,E,36,How many bits of information can be stored in a single flip-flop circuit?,1,2,3,4,A,0,
0,3-36E5,E3,E,36,How many R-S flip-flops would be required to construct an 8 bit storage register?,2,4,8,16,C,0,
0,3-36E6,E3,E,36,An R-S flip-flop is capable of doing all of the following except:,Accept data input into R-S inputs with CLK initiated.,Accept data input into PRE and CLR inputs without CLK being initiated.,Refuse to accept synchronous data if asynchronous data is being input at same time.,Operate in toggle mode with R-S inputs held constant and CLK initiated.,D,0,
0,3-37E1,E3,E,37,The frequency of an AC signal can be divided electronically by what type of digital circuit?,Free-running multivibrator.,Bistable multivibrator.,OR gate.,Astable multivibrator.,B,0,
0,3-37E2,E3,E,37,What is an astable multivibrator?,A circuit that alternates between two stable states.,A circuit that alternates between a stable state and an unstable state.,A circuit set to block either a 0 pulse or a 1 pulse and pass the other.,A circuit that alternates between two unstable states.,D,0,
0,3-37E3,E3,E,37,What is a monostable multivibrator?,A circuit that can be switched momentarily to the opposite binary state and then returns after a set time to its original state.,"A ""clock"" circuit that produces a continuous square wave oscillating between 1 and 0.",A circuit designed to store one bit of data in either the 0 or the 1 configuration.,"A circuit that maintains a constant output voltage, regardless of variations in the input voltage.",A,0,
0,3-37E4,E3,E,37,What is a bistable multivibrator circuit commonly named?,AND gate.,OR gate.,Clock.,Flip-flop.,D,0,
0,3-37E5,E3,E,37,What is a bistable multivibrator circuit?,Flip-flop.,AND gate.,OR gate.,Clock.,A,0,
0,3-37E6,E3,E,37,"What wave form would appear on the voltage outputs at the collectors of an astable, multivibrator, common-emitter stage?",Sine wave.,Sawtooth wave.,Square wave.,Half-wave pulses.,C,0,
0,3-38E1,E3,E,38,"What is the name of the semiconductor memory IC whose digital data can be written or read, and whose memory word address can be accessed randomly?",ROM - Read-Only Memory.,PROM - Programmable Read-Only Memory.,RAM - Random-Access Memory.,EPROM - Electrically Programmable Read-Only Memory.,C,0,
0,3-38E2,E3,E,38,What is the name of the semiconductor IC that has a fixed pattern of digital data stored in its memory matrix?,RAM - Random-Access Memory.,ROM - Read-Only Memory.,Register.,Latch.,B,0,
0,3-38E3,E3,E,38,"What does the term ""IO"" mean within a microprocessor system?",Integrated oscillator.,Integer operation.,Input-output.,nternal operation.,C,0,
0,3-38E4,E3,E,38,What is the name for a microprocessor's sequence of commands and instructions?,Program.,Sequence.,Data string.,Data execution.,A,0,
0,3-38E5,E3,E,38,How many individual memory cells would be contained in a memory IC that has 4 data bus input/output pins and 4 address pins for connection to the address bus?,8,16,32,64,D,0,
0,3-38E6,E3,E,38,What is the name of the random-accessed semiconductor memory IC that must be refreshed periodically to maintain reliable data storage in its memory matrix?,ROM - Read-Only Memory.,DRAM - Dynamic Random-Access Memory.,PROM - Programmable Read-Only Memory.,PRAM - Programmable Random-Access Memory.,B,0,
0,3-39E1,E3,E,39,"In a microprocessor-controlled two-way radio, a ""watchdog"" timer:",Verifies that the microprocessor is executing the program.,Assures that the transmission is exactly on frequency.,Prevents the transmitter from exceeding allowed power out.,Connects to the system RADAR presentation.,A,0,
0,3-39E2,E3,E,39,"What does the term ""DAC"" refer to in a microprocessor circuit?",Dynamic access controller.,Digital to analog converter.,Digital access counter.,Dial analog control.,B,0,
0,3-39E3,E3,E,39,Which of the following is not part of a MCU processor?,RAM,ROM,I/O,Voltage Regulator,D,0,
0,3-39E4,E3,E,39,What portion of a microprocessor circuit is the pulse generator?,Clock,RAM,ROM,PLL,A,0,
0,3-39E5,E3,E,39,"In a microprocessor, what is the meaning of the term ""ALU""?",Automatic lock/unlock.,Arithmetical logic unit.,Auto latch undo.,Answer local unit.,B,0,
0,3-39E6,E3,E,39,What circuit interconnects the microprocessor with the memory and input/output system?,Control logic bus.,PLL line.,Data bus line.,Directional coupler.,C,0,
0,3-40E1,E3,E,40,What is the purpose of a prescaler circuit?,Converts the output of a JK flip-flop to that of an RS flip-flop.,Multiplies an HF signal so a low-frequency counter can display the operating frequency.,Prevents oscillation in a low frequency counter circuit.,Divides an HF signal so that a low-frequency counter can display the operating frequency.,D,0,
0,3-40E2,E3,E,40,"What does the term ""BCD"" mean?",Binaural coded digit.,Bit count decimal.,Binary coded decimal.,Broad course digit.,C,0,
0,3-40E3,E3,E,40,What is the function of a decade counter digital IC?,Decode a decimal number for display on a seven-segment LED display.,Produce one output pulse for every ten input pulses.,Produce ten output pulses for every input pulse.,Add two decimal numbers.,B,0,
0,3-40E4,E3,E,40,What integrated circuit device converts an analog signal to a digital signal?,DAC,DCC,ADC,CDC,C,0,
0,3-40E5,E3,E,40,What integrated circuit device converts digital signals to analog signals?,ADC,DCC,CDC,DAC,D,0,
0,3-40E6,E3,E,40,"In binary numbers, how would you note the quantity TWO?",10,2,2000,20,A,0,
0,3-41F1,E3,F,41,What is the limiting condition for sensitivity in a communications receiver?,The noise floor of the receiver.,The power supply output ripple.,The two-tone intermodulation distortion.,The input impedance to the detector.,A,0,
0,3-41F2,E3,F,41,"What is the definition of the term ""receiver desensitizing""?",A burst of noise when the squelch is set too low.,A reduction in receiver sensitivity because of a strong signal on a nearby frequency.,A burst of noise when the squelch is set too high.,A reduction in receiver sensitivity when the AF gain control is turned down.,B,0,
0,3-41F3,E3,F,41,What is the term used to refer to a reduction in receiver sensitivity caused by unwanted high-level adjacent channel signals?,Desensitizing.,Intermodulation distortion.,Quieting.,Overloading.,A,0,
0,3-41F4,E3,F,41,What is meant by the term noise figure of a communications receiver?,The level of noise entering the receiver from the antenna.,The relative strength of a received signal 3 kHz removed from the carrier frequency.,The level of noise generated in the front end and succeeding stages of a receiver.,The ability of a receiver to reject unwanted signals at frequencies close to the desired one.,C,0,
0,3-41F5,E3,F,41,Which stage of a receiver primarily establishes its noise figure?,The audio stage.,The RF stage.,The IF strip.,The local oscillator.,B,0,
0,3-41F6,E3,F,41,What is the term for the ratio between the largest tolerable receiver input signal and the minimum discernible signal?,Intermodulation distortion.,Noise floor.,Noise figure.,Dynamic range.,D,0,
0,3-42F1,E3,F,42,How can selectivity be achieved in the front-end circuitry of a communications receiver?,By using an audio filter.,By using an additional RF amplifier stage.,By using an additional IF amplifier stage.,By using a preselector.,D,0,
0,3-42F2,E3,F,42,What is the primary purpose of an RF amplifier in a receiver?,To provide most of the receiver gain.,To vary the receiver image rejection by utilizing the AGC.,To improve the receiver's noise figure.,To develop the AGC voltage.,C,0,
0,3-42F3,E3,F,42,How much gain should be used in the RF amplifier stage of a receiver?,Sufficient gain to allow weak signals to overcome noise generated in the first mixer stage.,As much gain as possible short of self oscillation.,Sufficient gain to keep weak signals below the noise of the first mixer stage.,It depends on the amplification factor of the first IF stage.,A,0,
0,3-42F4,E3,F,42,Too much gain in a VHF receiver front end could result in this:,Local signals become weaker.,Difficult to match receiver impedances.,Dramatic increase in receiver current.,Susceptibility of intermodulation interference from nearby transmitters.,D,0,
0,3-42F5,E3,F,42,What is the advantage of a GaAsFET preamplifier in a modern VHF radio receiver?,Increased selectivity and flat gain.,Low gain but high selectivity.,High gain and low noise floor.,High gain with high noise floor.,C,0,
0,3-42F6,E3,F,42,In what stage of a VHF receiver would a low noise amplifier be most advantageous?,IF stage.,Front end RF stage.,Audio stage.,Power supply.,B,0,
0,3-43F1,E3,F,43,Why is the Colpitts oscillator circuit commonly used in a VFO (variable frequency oscillator)?,It can be phase locked.,It can be remotely tuned.,It is stable.,It has little or no effect on the crystal's stability.,C,0,
0,3-43F2,E3,F,43,What is the oscillator stage called in a frequency synthesizer?,VCO.,Divider.,Phase detector.,Reference standard.,A,0,
0,3-43F3,E3,F,43,What are three major oscillator circuits found in radio equipment?,"Taft, Pierce, and negative feedback.","Colpitts, Hartley, and Taft.","Taft, Hartley, and Pierce.","Colpitts, Hartley, and Pierce.",D,0,
0,3-43F4,E3,F,43,Which type of oscillator circuit is commonly used in a VFO (variable frequency oscillator)?,Colpitts.,Pierce.,Hartley.,Negative feedback.,A,0,
0,3-43F5,E3,F,43,What condition must exist for a circuit to oscillate? It must:,Have a gain of less than 1.,Be neutralized.,Have sufficient negative feedback.,Have sufficient positive feedback.,D,0,
0,3-43F6,E3,F,43,"In Figure 3F15, which block diagram symbol (labeled 1 through 4) is used to represent a local oscillator?",1,2,3,4,B,0,
0,3-44F1,E3,F,44,"What is the image frequency if the normal channel is 151.000 MHz, the IF is operating at 11.000 MHz, and the LO is at 140.000 MHz?",131.000 MHz.,129.000 MHz.,162.000 MHz.,150.000 MHz.,B,0,
0,3-44F2,E3,F,44,What is the mixing process in a radio receiver?,The elimination of noise in a wideband receiver by phase comparison.,The elimination of noise in a wideband receiver by phase differentiation.,Distortion caused by auroral propagation.,The combination of two signals to produce sum and difference frequencies.,D,0,
0,3-44F3,E3,F,44,In what radio stage is the image frequency normally rejected?,RF.,IF.,LO.,Detector.,A,0,
0,3-44F4,E3,F,44,What are the principal frequencies that appear at the output of a mixer circuit?,Two and four times the original frequency.,"The sum, difference and square root of the input frequencies.",The original frequencies and the sum and difference frequencies.,1.414 and 0.707 times the input frequency.,C,0,
0,3-44F5,E3,F,44,"If a receiver mixes a 13.8 MHz VFO with a 14.255 MHz receive signal to produce a 455 kHz intermediate frequency signal, what type of interference will a 13.345 MHz signal produce in the receiver?",Local oscillator interference.,An image response.,Mixer interference.,Intermediate frequency interference.,B,0,
0,3-44F6,E3,F,44,What might occur in a receiver if excessive amounts of signal energy overdrive the mixer circuit?,Automatic limiting occurs.,Mixer blanking occurs.,Spurious mixer products are generated.,The mixer circuit becomes unstable and drifts.,C,0,
0,3-45F1,E3,F,45,What degree of selectivity is desirable in the IF circuitry of a wideband FM phone receiver?,1 kHz.,2.4 kHz.,4.2 kHz.,15 kHz.,D,0,
0,3-45F2,E3,F,45,Which one of these filters can be used in micro-miniature electronic circuits?,High power transmitter cavity.,Receiver SAW IF filter.,Floppy disk controller.,Internet DSL to telephone line filter.,B,0,
0,3-45F3,E3,F,45,A receiver selectivity of 2.4 kHz in the IF circuitry is optimum for what type of signals?,CW.,Double-sideband AM voice.,SSB voice.,FSK RTTY.,C,0,
0,3-45F4,E3,F,45,A receiver selectivity of 10 KHz in the IF circuitry is optimum for what type of signals?,Double-sideband AM.,SSB voice.,CW.,FSK RTTY.,A,0,
0,3-45F5,E3,F,45,What is an undesirable effect of using too wide a filter bandwidth in the IF section of a receiver?,Output-offset overshoot.,Undesired signals will reach the audio stage.,Thermal-noise distortion.,Filter ringing.,B,0,
0,3-45F6,E3,F,45,How should the filter bandwidth of a receiver IF section compare with the bandwidth of a received signal?,Slightly greater than the received-signal bandwidth.,Approximately half the received-signal bandwidth.,Approximately two times the received-signal bandwidth.,Approximately four times the received-signal bandwidth.,A,0,
0,3-46F1,E3,F,46,What is the primary purpose of the final IF amplifier stage in a receiver?,Dynamic response.,Gain.,Noise figure performance.,Bypass undesired signals.,B,0,
0,3-46F2,E3,F,46,What factors should be considered when selecting an intermediate frequency?,Cross-modulation distortion and interference.,Interference to other services.,Image rejection and selectivity.,Noise figure and distortion.,C,0,
0,3-46F3,E3,F,46,What is the primary purpose of the first IF amplifier stage in a receiver?,Noise figure performance.,Tune out cross-modulation distortion.,Dynamic response.,Selectivity.,D,0,
0,3-46F4,E3,F,46,What parameter must be selected when designing an audio filter using an op-amp?,Bandpass characteristics.,Desired current gain.,Temperature coefficient.,Output-offset overshoot.,A,0,
0,3-46F5,E3,F,46,What are the distinguishing features of a Chebyshev filter?,It has a maximally flat response over its passband.,It only requires inductors.,It allows ripple in the passband.,A filter whose product of the series- and shunt-element impedances is a constant for all frequencies.,C,0,
0,3-46F6,E3,F,46,When would it be more desirable to use an m-derived filter over a constant-k filter?,When the response must be maximally flat at one frequency.,When the number of components must be minimized.,When high power levels must be filtered.,When you need more attenuation at a certain frequency that is too close to the cut-off frequency for a constant-k filter.,D,0,
0,3-47F1,E3,F,47,A good crystal band-pass filter for a single-sideband phone would be?,5 KHz.,2.1 KHz.,500 Hz.,15 KHz.,B,0,
0,3-47F2,E3,F,47,Which statement is true regarding the filter output characteristics shown in Figure 3F16?,C is a low pass curve and B is a band pass curve.,B is a high pass curve and D is a low pass curve.,A is a high pass curve and B is a low pass curve.,A is a low pass curve and D is a band stop curve.,D,0,
0,3-47F3,E3,F,47,What are the three general groupings of filters?,"High-pass, low-pass and band-pass.","Inductive, capacitive and resistive.","Audio, radio and capacitive.","Hartley, Colpitts and Pierce.",A,0,
0,3-47F4,E3,F,47,What is an m-derived filter?,A filter whose input impedance varies widely over the design bandwidth.,A filter whose product of the series- and shunt-element impedances is a constant for all frequencies.,"A filter whose schematic shape is the letter ""M"".",A filter that uses a trap to attenuate undesired frequencies too near cutoff for a constant-k filter.,D,0,
0,3-47F5,E3,F,47,What is an advantage of a constant-k filter?,It has high attenuation of signals at frequencies far removed from the pass band.,It can match impedances over a wide range of frequencies.,It uses elliptic functions.,The ratio of the cutoff frequency to the trap frequency can be varied.,A,0,
0,3-47F6,E3,F,47,What are the distinguishing features of a Butterworth filter?,A filter whose product of the series- and shunt-element impedances is a constant for all frequencies.,It only requires capacitors.,It has a maximally flat response over its passband.,It requires only inductors.,C,0,
0,3-48F1,E3,F,48,What is a product detector?,It provides local oscillations for input to the mixer.,It amplifies and narrows the band-pass frequencies.,It uses a mixing process with a locally generated carrier.,It is used to detect cross-modulation products.,C,0,
0,3-48F2,E3,F,48,Which circuit is used to detect FM-phone signals?,Balanced modulator.,Frequency discriminator.,Product detector.,Phase splitter.,B,0,
0,3-48F3,E3,F,48,What is the process of detection in a radio diode detector circuit?,Breakdown of the Zener voltage.,Mixing with noise in the transition region of the diode.,Rectification and filtering of RF.,The change of reactance in the diode with respect to frequency.,C,0,
0,3-48F4,E3,F,48,What is a frequency discriminator in a radio receiver?,A circuit for detecting FM signals.,A circuit for filtering two closely adjacent signals.,An automatic band switching circuit.,An FM generator.,A,0,
0,3-48F5,E3,F,48,"In a CTCSS controlled FM receiver, the CTCSS tone is filtered out after the:",IF stage but before the mixer.,Mixer but before the IF.,IF but before the discriminator.,Discriminator but before the audio section.,D,0,
